Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Andre Roberson,2012-13,79,206,SF/PF,Colorado,3,153.0,31,30,1036,21.9,0.524,0.515,0.211,0.35600000000000004,348.0,10.6,29.4,20.0,9.4,3.9,4.4,18.7,19.9,1.4,2.9,4.3,0.166,3.3,4.8,8.1,102.1,84.5,0.59,307,22.2,12.6,.089,-0.6,2.3,+6.1
Solomon Hill,2012-13,79,226,SF,Arizona,4,42.0,35,35,1154,20.1,0.579,0.541,0.423,0.359,468.0,6.6,13.9,10.2,16.8,2.1,1.8,16.0,21.4,3.3,1.8,5.1,0.17600000000000002,5.6,2.7,8.3,116.3,97.7,1.23,409,21.6,11.3,.061,-2.1,-0.3,-2.0
Adonis Thomas,2012-13,78,232,SF,Memphis,2,9.0,36,36,1056,15.6,0.482,0.439,0.232,0.295,409.0,6.1,12.0,9.0,12.4,1.3,2.4,11.7,22.9,1.7,1.5,3.2,0.123,1.4,0.6,2.0,104.1,98.9,1.19,6,6.2,0.0,.001,-6.2,0.0,+20.9
Jackie Carmichael,2012-13,81,240,PF,Illinois State,4,,33,32,1009,27.3,0.568,0.53,0.027000000000000003,0.535,526.0,9.4,26.6,17.8,6.3,1.8,7.4,13.2,28.9,2.9,2.0,4.9,0.195,3.9,1.9,5.8,109.8,92.8,0.36,0,0,0,0,0,0,0
Vander Blue,2012-13,77,197,PG/SG,Marquette,3,28.0,34,34,1123,17.1,0.542,0.504,0.328,0.315,443.0,2.3,10.3,6.3,12.8,2.0,0.0,14.6,25.7,2.3,1.1,3.5,0.124,3.4,1.0,4.5,106.5,103.0,0.78,10,13.4,-0.4,-0.144,-9.8,-0.3,-2.5
Amath Mbaye,2012-13,81,215,SF,Oklahoma,3,,32,32,800,17.2,0.521,0.483,0.159,0.295,303.0,7.8,17.0,12.2,6.4,1.6,3.2,16.0,23.4,1.1,1.1,2.2,0.111,1.3,1.4,2.7,100.8,99.1,0.41,0,0,0,0,0,0,0
Brandon Paul,2012-13,76,200,SG,Illinois,4,125.0,36,34,1153,21.8,0.537,0.486,0.523,0.449,569.0,2.1,15.9,8.4,19.6,2.3,2.3,14.7,29.2,3.1,1.5,4.6,0.158,6.0,2.5,8.5,107.8,100.0,1.02,64,9.0,0.5,.045,-3.5,-0.2,-3.3
DJ Stephens,2012-13,77,188,SG/SF,Memphis,4,155.0,36,28,851,24.8,0.672,0.6679999999999999,0.212,0.4,252.0,10.2,23.1,16.6,5.2,2.2,11.4,10.6,13.0,2.5,2.2,4.6,0.217,4.6,5.4,10.0,134.9,87.3,1.0,0,0,0,0,0,0,0
Colton Iverson,2012-13,84,263,PF/C,Colorado State,4,117.0,35,35,1033,27.4,0.602,0.596,0.0,0.723,477.0,13.3,28.2,20.4,9.9,1.2,2.9,14.3,23.8,3.9,1.8,5.7,0.219,6.4,1.5,7.9,120.4,95.6,0.67,0,0,0,0,0,0,0
Richard Howell,2012-13,79,250,PF/C,NC State,4,65.0,35,35,1105,24.8,0.5870000000000001,0.57,0.0,0.38,467.0,14.6,26.0,20.5,10.1,1.9,2.8,13.1,19.8,3.7,1.7,5.4,0.195,5.1,1.5,6.7,122.2,97.9,1.05,0,0,0,0,0,0,0
Mike Muscala,2012-13,83,230,PF/C,Bucknell,4,,34,34,1079,35.7,0.575,0.513,0.036000000000000004,0.509,624.0,11.8,31.1,21.8,18.5,1.0,7.8,9.5,31.6,5.3,3.0,8.3,0.307,8.6,3.9,12.5,121.0,84.5,1.34,389,15.7,14.6,.115,-0.3,2.7,-1.1
Michael Snaer,2012-13,77,200,SG,Florida State,4,14.0,33,33,1079,18.6,0.565,0.511,0.449,0.389,465.0,2.7,14.9,8.8,17.7,1.8,1.5,17.4,25.5,2.4,0.8,3.2,0.119,4.0,0.3,4.3,106.9,105.7,0.9,0,0,0,0,0,0,0
BJ Young,2012-13,75,179,SG,Arkansas,2,21.0,31,25,866,20.5,0.509,0.48,0.274,0.317,454.0,3.9,11.6,7.4,26.8,1.4,1.0,12.2,29.4,2.0,0.9,2.9,0.134,4.8,-0.4,4.4,105.2,103.2,1.64,0,0,0,0,0,0,0
Brandon Davies,2012-13,82,242,PF,BYU,4,327.0,36,36,1054,27.5,0.569,0.527,0.032,0.581,603.0,7.7,24.0,15.5,17.5,2.6,3.6,14.1,29.8,3.5,2.0,5.5,0.208,4.6,2.8,7.4,112.0,94.2,0.96,78,12.8,0.3,.016,-5.5,-0.9,-0.4
Arsalan Kazemi,2012-13,79,230,PF,Oregon,4,,35,27,1016,24.4,0.627,0.595,0.005,0.795,340.0,11.5,31.5,21.2,9.2,4.1,2.4,16.6,15.2,2.7,3.0,5.7,0.226,5.3,5.4,10.8,123.3,82.9,0.92,0,0,0,0,0,0,0
Seth Curry,2012-13,74,180,PG/SG,Duke,4,292.0,35,35,1130,22.7,0.617,0.5770000000000001,0.512,0.358,531.0,2.2,7.3,4.8,9.7,1.6,0.5,7.8,24.5,4.5,1.2,5.7,0.201,8.0,1.8,9.8,124.8,102.4,1.29,291,23.2,15.1,.107,0.1,3.7,+1.8
Rodney McGruder,2012-13,76,205,SG,Kansas State,4,106.0,35,34,1171,21.5,0.528,0.4970000000000001,0.329,0.253,500.0,7.3,13.0,9.9,13.5,2.4,0.9,10.1,25.4,3.5,1.8,5.2,0.179,6.1,1.3,7.5,113.9,97.9,1.22,234,20.9,7.1,.070,-2.1,-0.1,-1.7
Alex Oriakhi,2012-13,81,255,PF/C,Missouri,4,20.0,34,34,878,27.2,0.674,0.639,0.0,0.657,361.0,14.1,23.7,18.9,2.6,1.3,6.4,14.2,18.5,3.4,1.6,5.1,0.23,5.7,2.7,8.4,131.6,94.1,0.26,0,0,0,0,0,0,0
Will Cherry,2012-13,73,181,PG,Montana,4,282.0,22,21,723,20.6,0.524,0.45,0.362,0.557,314.0,3.4,13.8,8.7,25.9,3.6,1.2,17.2,26.1,1.5,1.0,2.5,0.13699999999999998,1.0,0.8,1.8,104.7,99.5,1.48,8,8.6,0.0,-0.021,-6.0,-0.1,-9.2
CJ Aiken,2012-13,81,200,SF/PF,St. Joseph's,3,112.0,31,27,983,20.1,0.585,0.541,0.355,0.3720000000000001,294.0,5.6,15.7,10.7,6.4,1.0,8.5,10.7,17.0,2.3,1.2,3.5,0.14400000000000002,2.8,2.7,5.5,118.5,100.6,0.88,0,0,0,0,0,0,0
Elias Harris,2012-13,79,240,SF/PF,Gonzaga,4,,34,33,944,27.7,0.5770000000000001,0.513,0.139,0.5760000000000001,475.0,9.5,23.5,16.8,11.1,2.6,2.4,12.3,26.9,3.8,2.3,6.1,0.258,5.7,2.9,8.6,120.5,88.4,0.88,2,5.5,0.0,.018,0.3,0.0,-7.7
Phil Pressey,2012-13,71,177,PG,Missouri,3,50.0,34,34,1151,16.6,0.476,0.4370000000000001,0.379,0.272,489.0,2.6,8.6,5.7,37.8,3.1,0.2,22.1,23.2,1.9,1.5,3.4,0.117,3.5,1.5,5.0,102.3,100.5,2.0,148,13.6,0.8,.018,-2.7,-0.4,+3.8
Derrick Nix,2012-13,81,270,PF/C,Michigan State,4,76.0,36,34,994,20.5,0.552,0.506,0.0,0.5529999999999999,363.0,9.9,19.5,14.7,11.7,2.4,0.6,14.0,19.9,2.5,2.1,4.6,0.184,4.1,3.2,7.3,114.6,92.2,1.06,0,0,0,0,0,0,0
Kevin Parrom,2012-13,78,220,SG/SF,Arizona,4,93.0,35,12,825,20.3,0.616,0.586,0.522,0.335,302.0,9.1,17.5,13.3,16.0,1.5,1.0,13.6,17.0,2.8,1.2,4.0,0.195,6.3,2.7,8.9,128.7,98.1,1.81,0,0,0,0,0,0,0
Jack Cooley,2012-13,81,245,PF,Notre Dame,4,156.0,35,35,1026,28.4,0.612,0.58,0.006999999999999999,0.528,444.0,17.4,26.5,21.9,6.3,1.4,4.0,11.8,22.8,4.1,1.8,6.0,0.232,6.2,1.4,7.6,125.2,95.3,0.58,23,7.6,0.5,.137,-3.1,0.0,+2.6
Durand Scott,2012-13,77,203,SG,Miami,4,33.0,33,32,1142,18.4,0.544,0.506,0.297,0.328,427.0,3.3,10.8,7.0,15.6,2.8,0.3,14.0,21.9,2.6,1.8,4.4,0.153,2.6,3.1,5.8,110.2,97.4,1.32,0,0,0,0,0,0,0
Christian Watford,2012-13,81,230,SF,Indiana,4,38.0,36,35,1007,20.3,0.598,0.532,0.424,0.539,404.0,6.2,20.4,13.7,5.8,1.4,1.7,13.3,21.5,3.3,2.1,5.3,0.211,5.3,2.8,8.1,122.0,92.3,0.54,0,0,0,0,0,0,0
Brandon Triche,2012-13,74,210,PG/SG,Syracuse,4,122.0,40,40,1348,17.0,0.518,0.471,0.382,0.378,549.0,4.7,7.1,5.9,21.9,2.3,0.5,17.2,23.7,2.8,2.1,4.9,0.145,3.1,2.2,5.3,106.3,97.3,1.32,0,0,0,0,0,0,0
Elijah Johnson,2012-13,74,195,PG/SG,Kansas,4,25.0,37,36,1146,11.8,0.496,0.461,0.476,0.242,404.0,1.2,9.8,5.9,27.1,1.8,0.7,24.0,21.5,0.8,1.9,2.7,0.096,0.3,2.0,2.3,95.2,96.3,1.46,0,0,0,0,0,0,0
Kenny Boynton,2012-13,74,190,PG/SG,Florida,4,12.0,37,37,1170,17.8,0.534,0.49,0.601,0.274,434.0,2.1,10.1,6.1,16.6,1.7,0.3,10.3,21.6,3.2,2.3,5.6,0.191,4.5,3.0,7.5,116.3,92.8,2.12,0,0,0,0,0,0,0
Devin Booker,2012-13,80,250,PF/C,Clemson,4,98.0,31,31,988,22.6,0.568,0.5479999999999999,0.038,0.473,388.0,11.3,18.3,14.7,6.6,1.2,3.9,14.2,23.2,2.5,1.5,4.0,0.161,3.4,1.1,4.4,111.1,98.1,0.44,0,0,0,0,0,0,0
Ed Daniel,2012-13,79,225,SF/PF,Murray State,4,,31,31,918,27.1,0.5870000000000001,0.562,0.021,0.938,419.0,15.5,26.1,20.7,7.7,2.4,5.8,15.1,22.8,3.1,1.9,5.0,0.219,2.3,0.9,3.2,118.1,91.7,0.53,0,0,0,0,0,0,0
Marshawn Powell,2012-13,79,240,PF,Arkansas,3,71.0,32,31,819,24.4,0.5479999999999999,0.525,0.217,0.373,419.0,7.9,17.8,12.4,11.8,2.6,5.0,12.1,28.5,2.1,1.4,3.6,0.174,4.4,1.7,6.1,108.4,95.8,0.74,0,0,0,0,0,0,0
Joel Embiid,2013-14,84,250,C,Kansas,1,14.0,28,20,647,28.2,0.655,0.629,0.029,0.836,307.0,12.7,27.3,20.5,11.5,2.3,11.7,21.6,23.4,1.8,1.7,3.4,0.213,5.0,6.9,11.9,116.6,90.9,0.58,240,30.7,29.0,.189,4.9,12.8,+10.1
Jabari Parker,2013-14,81,240,SF/PF,Duke,1,4.0,35,35,1074,28.4,0.5579999999999999,0.511,0.212,0.429,623.0,11.4,23.1,17.1,8.6,2.1,4.0,11.9,32.7,3.6,1.9,5.5,0.205,6.6,1.0,7.6,115.0,99.3,0.51,288,28.8,13.2,.076,-0.9,2.4,-2.4
Andrew Wiggins,2013-14,80,200,SF,Kansas,1,1.0,35,35,1148,21.4,0.563,0.499,0.299,0.5379999999999999,564.0,8.4,12.3,10.4,9.2,2.1,3.1,13.1,26.3,3.2,1.7,4.9,0.17,5.7,2.6,8.3,116.1,102.8,0.68,500,35.5,16.9,.046,-1.9,0.5,+1.9
Marcus Smart,2013-14,75,227,PG,Oklahoma State,2,10.0,31,31,1014,26.9,0.552,0.486,0.425,0.648,589.0,5.1,14.9,10.2,30.1,5.0,1.9,14.0,29.2,3.1,2.5,5.6,0.22,6.5,5.5,12.0,114.3,92.3,1.8,428,29.1,22.6,.087,-0.3,5.4,+2.0
Julius Randle,2013-14,81,250,PF,Kentucky,1,2.0,40,40,1233,24.5,0.5670000000000001,0.505,0.046,0.7390000000000001,599.0,13.3,24.7,19.2,10.0,1.0,2.6,16.1,25.4,3.5,2.4,5.9,0.191,5.4,2.1,7.5,115.9,97.8,0.56,420,30.0,25.6,.098,0.1,6.7,-1.4
Noah Vonleh,2013-14,81,247,PF,Indiana,1,11.0,30,29,794,22.2,0.604,0.56,0.153,0.62,321.0,10.8,27.3,19.4,4.9,1.9,5.4,18.6,21.4,1.6,2.0,3.6,0.182,2.9,3.7,6.6,113.0,91.7,0.28,339,16.8,9.2,.078,-2.4,-0.6,-1.9
Zach LaVine,2013-14,78,180,PG/SG,UCLA,1,51.0,37,1,904,14.6,0.545,0.524,0.444,0.236,324.0,2.4,9.5,6.1,12.6,2.1,0.8,11.6,20.1,1.4,1.2,2.5,0.111,1.7,1.2,2.9,109.1,104.8,1.57,397,31.2,16.8,.065,0.0,6.1,-4.3
Elfrid Payton,2013-14,76,185,PG,Louisiana Lafayette,3,,35,34,1258,25.2,0.551,0.524,0.116,0.648,732.0,7.1,11.7,9.4,32.9,3.6,1.7,17.2,27.6,3.7,1.9,5.6,0.177,5.1,1.7,6.8,113.7,102.5,1.64,0,0,0,0,0,0,0
Doug McDermott,2013-14,79,220,SF,Creighton,4,155.0,35,35,1181,32.8,0.644,0.603,0.341,0.329,788.0,6.4,17.8,12.6,11.5,0.4,0.5,7.9,36.2,6.3,1.4,7.7,0.261,11.4,-0.5,10.9,127.4,106.0,0.89,453,20.4,16.4,.085,-1.8,0.4,-0.8
Aaron Gordon,2013-14,81,220,PF,Arizona,1,3.0,38,38,1187,20.4,0.503,0.516,0.118,0.471,469.0,10.4,19.3,14.9,13.0,1.8,3.4,10.5,23.2,2.1,3.3,5.4,0.183,3.7,4.7,8.4,108.9,88.6,1.36,429,28.6,22.6,.088,0.0,6.2,+2.9
Gary Harris,2013-14,76,205,SG,Michigan State,2,19.0,35,34,1131,22.5,0.561,0.518,0.505,0.312,542.0,4.0,10.2,7.3,16.8,3.4,1.6,10.3,26.8,3.3,2.0,5.3,0.188,6.6,3.7,10.3,116.9,99.3,1.57,387,29.1,18.6,.080,-1.1,2.7,+1.3
Rodney Hood,2013-14,80,208,SF,Duke,2,29.0,35,33,1150,20.1,0.59,0.55,0.41,0.328,507.0,2.9,11.7,7.2,13.2,1.3,0.8,10.2,23.8,3.6,1.2,4.9,0.17,6.3,0.9,7.2,122.5,107.0,1.39,381,26.5,16.5,.078,-1.1,2.4,-1.8
Nik Stauskas,2013-14,78,207,SG,Michigan,2,110.0,36,36,1281,22.7,0.642,0.586,0.528,0.518,594.0,1.6,8.8,5.3,18.8,1.0,0.9,12.0,24.4,5.0,1.1,6.2,0.193,8.4,0.9,9.3,127.9,109.0,1.76,335,19.9,3.8,.028,-3.0,-1.7,-2.7
Glenn Robinson,2013-14,79,211,SF,Michigan,2,17.0,37,37,1194,18.9,0.5660000000000001,0.532,0.29,0.308,450.0,6.0,11.5,8.8,7.6,1.9,1.0,9.7,22.3,2.8,1.4,4.2,0.142,4.2,1.2,5.3,116.2,105.9,0.96,304,17.4,7.9,.071,-1.7,0.3,-4.0
TJ Warren,2013-14,80,220,SF,NC State,2,23.0,35,35,1238,31.3,0.574,0.5479999999999999,0.17800000000000002,0.34700000000000003,775.0,10.8,12.7,11.8,8.6,3.1,1.8,9.9,35.5,4.7,1.7,6.5,0.209,9.2,1.6,10.8,116.6,103.6,0.48,0,0,0,0,0,0,0
Kyle Anderson,2013-14,81,230,SF,UCLA,2,3.0,36,36,1196,24.7,0.5660000000000001,0.517,0.154,0.493,603.0,4.5,25.5,15.4,34.3,3.1,2.7,19.1,24.1,3.1,2.6,5.6,0.189,6.3,4.5,10.9,113.4,95.4,2.12,408,20.4,21.0,.121,1.6,7.6,-0.8
Jordan Clarkson,2013-14,76,186,PG/SG,Missouri,3,206.0,35,35,1228,20.2,0.547,0.482,0.244,0.418,605.0,2.9,9.3,6.4,23.3,1.9,0.6,14.3,27.9,3.2,1.2,4.4,0.142,3.8,0.5,4.3,112.7,108.2,1.27,498,26.9,16.5,.059,-0.6,4.8,-1.4
Shabazz Napier,2013-14,72,175,PG,UConn,4,82.0,40,40,1404,25.5,0.591,0.517,0.433,0.48,745.0,3.4,15.0,9.7,30.8,3.2,1.0,15.8,27.5,4.9,3.1,7.9,0.226,7.5,4.5,12.0,118.9,94.9,1.71,345,17.4,8.1,.065,-0.7,2.0,+0.8
Tyler Ennis,2013-14,74,180,PG,Syracuse,1,23.0,34,34,1215,21.3,0.511,0.453,0.236,0.414,480.0,2.6,9.0,5.7,32.3,3.9,0.7,11.9,21.9,3.2,2.2,5.5,0.18,4.8,3.9,8.7,117.4,98.7,3.22,186,12.6,1.3,.026,-3.4,-0.8,-1.3
James Young,2013-14,78,215,SG,Kentucky,1,9.0,40,39,1296,16.6,0.536,0.498,0.522,0.393,527.0,3.7,11.0,7.5,10.8,1.4,0.6,12.3,23.4,3.0,1.7,4.7,0.145,4.2,1.9,6.1,114.8,104.3,0.89,95,8.5,0.8,.046,-3.4,-0.3,-7.5
Jerami Grant,2013-14,80,214,SF,Syracuse,2,48.0,32,20,1005,21.6,0.547,0.496,0.019,0.664,379.0,9.1,17.2,13.0,9.4,1.7,2.5,9.5,21.1,2.8,1.9,4.6,0.185,4.0,2.4,6.4,120.4,98.7,1.19,496,25.4,25.5,.097,-0.6,4.3,+0.3
Cleanthony Early,2013-14,79,210,SF/PF,Wichita State,4,,36,36,986,26.5,0.627,0.57,0.459,0.464,507.0,5.9,18.6,12.5,6.4,1.8,3.3,12.9,28.8,3.6,2.5,6.1,0.246,6.4,2.6,9.0,121.3,91.4,0.39,56,14.3,-0.6,-0.039,-5.9,-0.8,-1.9
CJ Wilcox,2013-14,77,201,SG,Washington,4,111.0,32,31,1116,22.0,0.598,0.556,0.529,0.271,527.0,2.3,10.6,6.4,15.4,1.7,2.8,9.9,24.6,3.6,0.9,4.4,0.159,7.4,1.0,8.4,121.9,110.0,1.5,0,0,0,0,0,0,0
Adreian Payne,2013-14,82,240,PF,Michigan State,4,22.0,31,28,870,25.1,0.607,0.565,0.294,0.39,443.0,6.8,22.9,15.2,10.2,1.0,3.8,13.1,28.9,2.7,1.7,4.3,0.2,5.5,2.0,7.5,116.5,97.6,0.65,107,13.1,-0.6,-0.019,-5.9,-1.4,-12.3
Jordan Adams,2013-14,77,209,SG,UCLA,2,64.0,36,36,1082,28.3,0.603,0.545,0.34,0.441,594.0,7.5,13.1,10.4,14.7,5.0,0.6,9.4,26.5,4.2,2.2,6.4,0.237,7.4,4.1,11.5,125.1,96.9,1.56,32,8.2,0.4,.070,1.7,0.2,+0.8
Spencer Dinwiddie,2013-14,78,205,PG/SG,Colorado,3,132.0,17,17,529,24.8,0.667,0.565,0.481,0.908,248.0,1.8,9.6,5.8,26.3,2.9,0.8,13.8,21.0,2.2,0.8,3.1,0.231,6.2,3.9,10.1,135.3,102.0,2.13,320,25.7,18.4,.107,0.3,4.8,+0.7
KJ McDaniels,2013-14,78,196,SF,Clemson,3,224.0,36,35,1212,28.4,0.5660000000000001,0.505,0.303,0.402,579.0,8.8,15.9,12.5,12.8,2.3,8.9,13.3,29.1,3.6,3.1,6.7,0.221,7.4,5.6,12.9,114.4,90.8,0.69,0,0,0,0,0,0,0
Jarnell Stokes,2013-14,80,260,PF,Tennessee,3,41.0,37,37,1199,27.6,0.5760000000000001,0.531,0.0,0.613,575.0,15.3,23.1,19.2,13.7,1.4,2.9,13.7,24.6,4.2,2.6,6.8,0.227,7.1,2.4,9.5,121.9,95.4,0.97,28,5.4,0.6,.202,0.1,0.1,+6.3
Johnny OBryant,2013-14,80,257,PF/C,LSU,3,40.0,34,34,1020,18.7,0.526,0.495,0.006999999999999999,0.455,507.0,10.8,16.6,13.7,11.5,1.0,2.9,17.8,28.5,1.2,1.5,2.7,0.106,1.1,0.2,1.3,101.1,102.7,0.51,147,11.5,0.2,.006,-6.2,-1.8,-8.4
Markel Brown,2013-14,76,185,SG,Oklahoma State,4,142.0,34,34,1201,22.0,0.591,0.541,0.361,0.483,562.0,3.5,12.9,8.4,16.9,1.6,3.1,10.0,23.1,3.7,2.0,5.7,0.191,6.3,2.7,8.9,121.7,100.4,1.8,113,15.9,1.1,.029,-2.9,-0.4,-2.3
DeAndre Daniels,2013-14,80,195,SF,UConn,3,18.0,38,38,1103,20.0,0.5589999999999999,0.531,0.299,0.222,437.0,6.3,16.9,12.0,3.6,1.4,5.2,11.2,24.2,2.1,2.4,4.4,0.16,3.1,2.5,5.6,110.0,95.6,0.3,0,0,0,0,0,0,0
Nick Johnson,2013-14,75,198,SG,Arizona,3,25.0,38,38,1257,21.5,0.5489999999999999,0.498,0.35700000000000004,0.395,573.0,3.0,11.1,7.2,17.6,2.1,2.0,10.2,26.3,3.6,3.1,6.7,0.212,5.8,4.9,10.7,117.0,92.4,1.67,28,9.4,-0.1,-0.020,-6.5,-0.3,-11.3
Dwight Powell,2013-14,83,235,PF,Stanford,4,34.0,36,36,1167,19.7,0.527,0.475,0.103,0.557,537.0,7.3,17.3,12.5,20.4,2.4,2.8,17.8,26.0,1.8,2.0,3.8,0.131,2.7,3.0,5.7,104.3,99.6,1.08,402,18.4,27.2,.176,1.2,6.0,+1.7
Semaj Christon,2013-14,75,186,PG,Xavier,2,31.0,34,34,1200,19.1,0.544,0.501,0.117,0.56,565.0,1.5,7.4,4.6,25.3,2.3,0.8,14.3,26.9,2.6,1.3,4.0,0.133,3.7,1.5,5.2,109.9,106.4,1.6,64,15.2,0.1,.006,-5.1,-0.8,-9.2
Khem Birch,2013-14,81,209,PF,UNLV,3,14.0,33,32,1037,26.3,0.569,0.51,0.0,0.7709999999999999,404.0,13.9,20.3,17.2,7.6,1.2,10.9,11.6,18.5,2.9,2.6,5.5,0.213,3.8,4.8,8.6,123.0,91.3,0.91,185,16.5,9.3,.145,-1.2,0.7,+0.3
Mitch McGary,2013-14,82,266,C,Michigan,2,28.0,8,4,198,26.2,0.5720000000000001,0.545,0.036000000000000004,0.436,84.0,15.5,27.1,21.5,12.6,4.9,3.2,16.4,22.5,0.5,0.5,1.0,0.208,3.7,4.9,8.6,116.3,91.3,0.92,52,10.7,1.3,.108,-2.6,-0.1,-1.7
Jabari Brown,2013-14,76,215,SG,Missouri,3,17.0,35,35,1295,22.0,0.622,0.5589999999999999,0.448,0.611,630.0,1.7,11.5,7.0,12.2,1.0,0.4,12.7,26.1,4.6,1.1,5.8,0.17800000000000002,6.5,0.2,6.8,123.7,109.3,0.82,19,29.9,0.4,.033,-4.3,-0.3,-6.5
James Michael McAdoo,2013-14,81,230,PF,UNC,3,7.0,34,34,1023,20.3,0.484,0.458,0.019,0.68,473.0,9.5,14.9,12.2,11.0,2.5,3.2,8.8,25.5,1.9,1.9,3.9,0.151,3.2,3.0,6.2,108.4,98.1,1.23,0,0,0,0,0,0,0
Cameron Bairstow,2013-14,82,252,PF,New Mexico,4,,34,34,1119,29.0,0.611,0.5579999999999999,0.006999999999999999,0.7,627.0,8.5,16.5,12.8,11.8,1.0,4.9,10.7,29.9,4.5,2.0,6.5,0.232,7.2,2.5,9.7,122.9,99.6,0.78,36,4.6,-0.1,-0.021,-8.1,-0.3,-8.3
Deonte Burton,2013-14,73,193,PG/SG,Nevada,4,229.0,32,31,1236,24.7,0.573,0.525,0.342,0.485,629.0,1.1,12.0,6.5,26.8,2.4,1.6,10.4,26.7,4.3,0.9,5.2,0.168,5.5,1.3,6.8,120.7,111.1,2.18,0,0,0,0,0,0,0
CJ Fair,2013-14,80,218,SF,Syracuse,4,81.0,34,34,1284,17.7,0.489,0.453,0.172,0.281,509.0,5.4,15.5,10.3,7.8,2.3,2.9,12.9,27.9,1.4,2.4,3.8,0.119,1.6,1.6,3.2,101.0,98.2,0.51,0,0,0,0,0,0,0
Cory Jefferson,2013-14,81,220,PF,Baylor,4,67.0,38,38,1103,23.8,0.5529999999999999,0.519,0.103,0.5820000000000001,487.0,11.6,21.0,16.4,7.4,0.8,4.7,9.8,24.2,3.3,1.6,4.9,0.179,4.9,1.4,6.3,119.9,102.7,0.73,58,10.0,0.9,.071,-3.3,-0.2,+11.8
Ronald Roberts,2013-14,80,215,PF,St. Joseph's,4,231.0,32,32,1065,21.3,0.606,0.6,0.0,0.655,445.0,10.7,15.2,13.0,8.5,0.6,4.3,14.2,22.0,2.7,1.5,4.2,0.159,3.6,1.2,4.7,117.3,103.3,0.65,0,0,0,0,0,0,0
DeAndre Kane,2013-14,76,200,PG/SG,Iowa State,4,,36,36,1240,22.0,0.561,0.532,0.251,0.5660000000000001,662.0,4.4,16.4,10.7,30.8,2.0,0.8,16.0,25.6,3.3,1.9,5.2,0.16699999999999998,5.7,3.0,8.8,113.7,102.3,2.05,0,0,0,0,0,0,0
Tarik Black,2013-14,81,260,PF/C,Kansas,4,62.0,33,15,446,20.6,0.68,0.6920000000000001,0.009000000000000001,0.514,163.0,11.6,21.3,16.8,3.9,1.3,4.0,14.7,17.3,1.2,0.8,2.0,0.181,2.5,3.6,6.1,126.7,99.3,0.39,220,15.1,7.7,.112,-2.7,-0.6,+1.0
Patric Young,2013-14,82,247,PF/C,Florida,4,18.0,39,37,1019,22.1,0.557,0.541,0.0,0.462,411.0,12.2,16.4,14.3,6.7,1.6,4.6,11.3,22.9,2.5,2.6,5.1,0.2,3.3,3.4,6.8,115.6,91.5,0.61,0,0,0,0,0,0,0
Juvonte Reddic,2013-14,81,250,PF/C,VCU,4,176.0,35,35,975,21.6,0.525,0.514,0.028,0.451,406.0,13.0,20.5,16.5,5.1,2.7,4.6,13.4,22.1,1.6,2.6,4.2,0.173,2.3,2.3,4.7,107.8,89.5,0.39,0,0,0,0,0,0,0
Fuquan Edwin,2013-14,78,210,SG/SF,Seton Hall,4,162.0,29,26,872,20.2,0.529,0.501,0.373,0.202,381.0,3.8,10.5,7.2,13.5,5.3,0.8,11.8,27.7,1.2,1.5,2.7,0.124,2.3,4.5,6.8,103.1,99.6,0.91,0,0,0,0,0,0,0
Andre Dawkins,2013-14,77,205,SG,Duke,4,,33,4,453,22.4,0.634,0.614,0.804,0.196,204.0,1.5,10.1,5.7,5.6,2.0,1.1,8.0,25.6,1.6,0.5,2.1,0.187,8.7,1.2,9.9,126.0,105.9,0.67,4,5.5,-0.1,-0.172,-12.8,-0.1,-11.9
Sean Kilpatrick,2013-14,76,220,SG,Cincinnati,4,341.0,34,33,1149,26.2,0.5770000000000001,0.515,0.528,0.421,631.0,3.6,11.5,7.5,18.5,2.6,0.1,10.3,30.6,4.7,2.4,7.2,0.25,8.8,3.0,11.7,123.2,95.7,1.23,157,19.6,2.6,.040,-2.4,-0.3,-2.3
Jahii Carson,2013-14,71,180,PG,Arizona State,2,32.0,33,33,1168,17.1,0.52,0.47,0.189,0.446,629.0,2.4,9.8,6.3,29.7,1.1,0.2,16.4,31.2,1.6,1.6,3.2,0.109,2.3,0.0,2.3,101.5,103.8,1.32,0,0,0,0,0,0,0
Kendall Williams,2013-14,75,183,PG,New Mexico,4,,34,34,1200,22.3,0.593,0.52,0.462,0.644,555.0,2.6,8.5,5.8,28.7,2.7,0.2,12.9,23.1,4.1,1.8,5.9,0.196,5.5,2.5,8.0,124.0,102.6,2.47,0,0,0,0,0,0,0
Roy Devyn,2013-14,78,192,SG,Iowa,4,,33,33,995,22.6,0.528,0.479,0.342,0.456,534.0,2.9,8.6,5.9,23.6,3.5,0.8,9.7,28.4,3.0,1.6,4.6,0.187,6.0,3.0,9.0,116.2,100.8,2.07,0,0,0,0,0,0,0
