Name,Season,Height,Weight,Position,School,Class,RSCI,G,GS,MP,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,ORTG,DRTG,AST/TOV,NBA GP,NBA MPG,NBA WS,NBA WSP48,NBA BPM,NBA VORP,NBA PLUSMINUS
Trae Young,2017-18,6-2,180,PG,Oklahoma,Fr.,21.0,32.0,32.0,1133,28.3,0.585,0.518,0.531,0.443,935.0,1.3,10.0,5.8,48.6,2.5,0.7,18.2,37.1,4.6,1.1,5.7,0.201,11.2,0.5,11.7,114.7,108.1,1.67,141,32.8,9.2,.095,1.5,4.0,+2.0
Wendell Carter,2017-18,6-10,250,C,Duke,Fr.,5.0,37.0,37.0,997,28.2,0.628,0.591,0.14400000000000002,0.527,501.0,12.8,23.2,18.4,13.0,1.7,7.6,15.8,22.8,3.6,2.3,5.9,0.239,6.0,7.5,13.5,125.3,92.8,0.99,87,27.2,5.2,.105,-2.0,0.0,-1.2
Michael Porter,2017-18,6-11,210,SF,Missouri,Fr.,2.0,1.0,0.0,16,8.8,0.5,0.5,0.0,0.0,5.0,7.5,13.4,10.7,0.0,0.0,0.0,14.3,22.4,0.0,0.0,0.0,0.023,-7.6,-8.5,-16.2,90.0,109.2,0.0,48,14.0,2.0,.141,0.8,0.5,-3.3
Mikal Bridges,2017-18,6-7,210,SG/SF,Villanova,Jr.,94.0,40.0,40.0,1285,26.8,0.655,0.623,0.503,0.282,644.0,5.2,13.8,9.7,10.6,2.7,3.5,9.1,23.2,5.4,2.4,7.7,0.241,8.7,4.4,13.2,132.5,98.2,1.43,147,28.5,7.0,.080,-0.6,1.5,+5.7
Mohamed Bamba,2017-18,7-0,225,C,Texas,Fr.,4.0,30.0,29.0,906,28.3,0.593,0.5670000000000001,0.189,0.441,377.0,12.2,28.2,20.2,3.6,1.5,13.1,12.3,21.3,2.4,2.4,4.8,0.212,2.4,8.9,11.2,118.5,89.6,0.33,107,15.3,4.2,.124,-0.4,0.7,-5.9
Shai Gilgeous-Alexander,2017-18,6-6,180,PG,Kentucky,Fr.,33.0,37.0,24.0,1248,21.2,0.578,0.516,0.151,0.464,571.0,3.2,10.0,6.8,28.8,2.8,1.7,17.9,21.9,3.3,1.9,5.2,0.16699999999999998,5.5,3.6,9.1,116.5,101.8,1.89,145,30.3,8.9,.097,0.6,2.9,-1.7
Jerome Robinson,2017-18,6-5,190,SG,Boston College,Jr.,308.0,35.0,35.0,1260,21.3,0.608,0.564,0.386,0.343,668.0,1.5,9.7,5.6,19.5,1.4,0.4,13.9,27.3,3.9,1.0,4.9,0.157,5.8,-1.3,4.4,117.0,109.3,1.21,88,12.1,0.1,.006,-4.6,-0.7,-0.4
Donte DiVincenzo,2017-18,6-5,200,SG,Villanova,So.,124.0,40.0,10.0,1170,20.9,0.608,0.59,0.542,0.274,557.0,4.9,13.9,9.6,20.0,2.0,0.7,15.2,22.4,3.7,1.8,5.5,0.188,6.7,2.9,9.6,121.3,101.3,1.76,86,20.6,5.1,.137,1.1,1.4,+5.2
Zhaire Smith,2017-18,6-4,200,SG,Texas Tech,Fr.,223.0,37.0,21.0,1051,23.0,0.618,0.588,0.14400000000000002,0.458,417.0,9.6,11.1,10.4,12.6,2.3,4.8,10.8,18.3,3.3,2.2,5.6,0.212,5.7,6.4,12.0,128.7,95.1,1.61,13,11.0,0.0,.011,-6.1,-0.1,+0.1
Collin Sexton,2017-18,6-2,185,PG,Alabama,Fr.,7.0,33.0,32.0,987,23.5,0.5670000000000001,0.498,0.299,0.575,622.0,4.1,9.8,7.0,27.8,1.6,0.3,14.2,32.9,3.2,1.2,4.4,0.177,6.5,0.0,6.5,113.2,105.2,1.29,147,32.3,1.9,.020,-3.4,-1.7,-5.8
Kevin Knox,2017-18,6-9,215,SF/PF,Kentucky,Fr.,10.0,37.0,37.0,1198,17.0,0.556,0.51,0.38,0.373,518.0,3.3,14.5,9.3,8.7,1.5,1.0,14.1,24.6,2.3,1.7,4.0,0.133,3.4,1.4,4.8,109.3,102.8,0.62,140,23.7,-1.2,-0.017,-5.2,-2.7,-8.3
Lonnie Walker,2017-18,6-5,195,SG,Miami,Fr.,16.0,32.0,18.0,888,16.3,0.527,0.503,0.509,0.204,344.0,1.7,9.2,5.5,13.0,2.0,1.8,9.6,22.4,1.6,1.3,2.8,0.127,3.1,1.6,4.8,109.4,102.9,1.65,70,12.6,0.5,.027,-3.1,-0.3,-1.6
Kevin Huerter,2017-18,6-7,195,SG,Maryland,So.,63.0,32.0,32.0,1101,19.4,0.64,0.616,0.5429999999999999,0.307,457.0,3.7,12.9,8.8,20.3,1.1,2.1,17.8,21.5,3.0,1.6,4.5,0.165,6.4,2.3,8.7,119.0,102.9,1.35,131,29.1,3.0,.038,-2.0,0.0,+4.7
Miles Bridges,2017-18,6-6,220,SF/PF,Michigan State,So.,12.0,34.0,33.0,1067,22.6,0.5720000000000001,0.535,0.4270000000000001,0.239,531.0,5.2,18.2,12.5,16.9,1.2,2.5,11.6,27.1,3.3,2.2,5.5,0.208,5.7,3.5,9.2,118.2,95.5,1.37,145,25.5,4.5,.059,-1.7,0.3,-5.9
Robert Williams,2017-18,6-9,240,PF/C,Texas A&M,So.,64.0,30.0,23.0,769,25.5,0.614,0.632,0.055,0.318,296.0,10.2,26.8,18.9,10.8,1.8,10.4,17.0,19.0,1.5,2.0,3.5,0.184,2.5,9.4,11.9,113.8,90.2,0.83,55,11.0,2.6,.203,2.9,0.7,-8.4
Troy Brown,2017-18,6-7,210,SG,Oregon,Fr.,12.0,35.0,35.0,1093,16.6,0.532,0.494,0.342,0.326,424.0,5.9,18.0,12.0,18.7,2.9,0.8,18.8,21.0,1.5,1.6,3.1,0.114,1.3,2.9,4.3,105.7,102.4,1.29,113,19.9,2.8,.059,-1.7,0.1,-0.6
Khyri Thomas,2017-18,6-4,200,SG,Creighton,Jr.,326.0,33.0,33.0,1046,21.8,0.65,0.629,0.442,0.249,474.0,4.0,11.0,7.7,15.1,2.9,0.8,13.4,21.0,3.1,1.7,4.8,0.183,6.5,3.1,9.6,122.4,100.9,1.56,34,7.5,0.0,-0.005,-5.7,-0.2,-12.0
Gary Trent,2017-18,6-5,205,SG,Duke,Fr.,18.0,37.0,37.0,1253,16.7,0.5670000000000001,0.528,0.564,0.227,468.0,2.9,10.3,6.8,6.8,1.9,0.4,7.4,19.5,3.3,1.8,5.1,0.163,5.4,1.8,7.2,124.4,102.7,1.37,68,17.2,1.4,.056,-2.0,0.0,-6.3
Grayson Allen,2017-18,6-4,200,SG,Duke,Sr.,24.0,37.0,37.0,1319,18.8,0.58,0.536,0.637,0.293,574.0,1.8,8.0,5.1,21.2,2.8,0.2,13.8,20.7,4.0,2.0,5.9,0.179,7.1,2.3,9.4,123.3,102.1,2.18,68,13.4,0.7,.039,-4.3,-0.5,-12.2
Chandler Hutchison,2017-18,6-7,195,SG/SF,Boise State,Sr.,106.0,31.0,31.0,961,25.9,0.575,0.528,0.29600000000000004,0.519,603.0,3.4,25.6,14.6,24.1,2.7,0.9,16.2,33.2,2.8,2.2,5.0,0.208,3.6,4.3,7.9,110.8,93.3,1.03,72,19.8,1.2,.041,-3.4,-0.5,-2.1
Aaron Holiday,2017-18,6-1,185,PG,UCLA,Jr.,53.0,33.0,33.0,1244,21.1,0.609,0.557,0.446,0.417,686.0,1.6,8.7,5.3,29.9,1.9,0.7,18.5,26.7,3.7,1.2,4.9,0.157,6.4,-0.1,6.2,115.4,108.1,1.54,80,14.4,2.0,.082,-2.6,-0.2,-2.8
Moritz Wagner,2017-18,6-11,240,PF/C,Michigan,Jr.,113.0,39.0,39.0,1078,24.7,0.619,0.605,0.391,0.264,499.0,6.5,24.7,15.7,6.7,2.1,2.0,10.8,25.9,3.1,2.6,5.7,0.213,4.6,3.6,8.1,117.3,92.3,0.59,136,24.3,3.4,.049,-2.7,-0.6,+0.6
Josh Okogie,2017-18,6-4,210,SG/SF,Georgia Tech,So.,222.0,24.0,24.0,873,22.3,0.55,0.475,0.313,0.506,421.0,7.3,13.1,10.2,15.6,2.9,2.8,13.3,27.3,2.1,1.3,3.4,0.156,4.8,2.0,6.8,111.3,102.0,0.97,59,10.5,-0.6,-0.047,-7.4,-0.8,-7.2
Jacob Evans,2017-18,6-5,200,SG/SF,Cincinnati,Jr.,125.0,36.0,36.0,1107,20.5,0.5429999999999999,0.507,0.43,0.302,461.0,5.2,12.0,8.7,20.0,2.6,3.7,12.7,22.5,2.8,3.1,5.9,0.213,4.5,6.1,10.6,116.5,88.3,1.79,126,24.6,6.3,.097,-1.6,0.3,-1.1
Landry Shamet,2017-18,6-5,190,PG/SG,Wichita State,So.,171.0,32.0,32.0,1015,21.4,0.655,0.622,0.603,0.327,476.0,1.6,9.7,5.8,28.8,1.3,0.7,15.5,20.7,3.8,1.1,4.9,0.195,8.3,-0.1,8.2,130.1,106.2,2.48,130,20.1,4.9,.089,-1.3,0.5,+0.1
Jalen Brunson,2017-18,6-2,200,PG,Villanova,Jr.,19.0,40.0,40.0,1272,26.1,0.635,0.604,0.407,0.313,745.0,1.2,9.7,5.6,26.6,1.7,0.1,10.7,26.4,6.0,1.7,7.7,0.241,8.7,0.9,9.6,130.7,104.1,2.59,102,19.6,1.8,.044,-1.2,0.4,+5.8
De'Anthony Melton,2017-18,6-3,195,PG/SG,USC,So.,223.0,36.0,25.0,972,19.2,0.53,0.483,0.32,0.472,351.0,5.9,13.6,9.9,22.5,4.0,3.9,18.5,17.7,1.7,1.5,3.2,0.133,3.0,5.3,8.3,110.8,100.6,1.95,95,17.8,2.4,.068,-1.5,0.2,-4.0
Omari Spellman,2017-18,6-9,255,PF/C,Villanova,Fr.,20.0,40.0,39.0,1125,20.6,0.588,0.573,0.446,0.208,425.0,9.9,23.1,16.8,4.3,1.3,5.5,9.8,18.3,2.9,2.2,5.2,0.184,3.9,4.6,8.5,122.8,96.7,0.75,69,16.9,1.4,.060,-1.9,0.0,-8.6
Keita Bates-Diop,2017-18,6-8,225,SF/PF,Ohio State,Jr.,25.0,34.0,34.0,1125,27.5,0.5770000000000001,0.544,0.35700000000000004,0.274,604.0,5.7,24.5,15.6,10.5,1.6,5.9,9.5,29.4,3.6,2.5,6.1,0.21600000000000005,5.1,4.3,9.4,116.8,94.6,0.9,25,3.8,-0.1,-0.060,-9.1,-0.2,-4.9
Melvin Frazier,2017-18,6-6,200,SG/SF,Tulane,Jr.,186.0,30.0,30.0,1032,22.4,0.631,0.61,0.28300000000000003,0.366,442.0,3.9,14.6,9.3,17.9,3.6,2.2,16.9,22.2,2.4,1.6,3.9,0.152,4.2,2.7,6.9,114.2,101.8,1.12,10,12.0,-0.1,-0.042,-7.3,-0.2,+1.5
Rawle Alkins,2017-18,6-4,220,SG,Arizona,So.,19.0,23.0,21.0,723,17.7,0.5479999999999999,0.504,0.402,0.428,311.0,8.0,10.7,9.4,14.0,2.3,2.5,17.6,23.6,1.4,0.9,2.3,0.127,3.7,2.6,6.3,108.8,104.1,0.98,28,4.1,0.0,.014,-4.9,-0.1,-9.9
Jarred Vanderbilt,2017-18,6-9,215,SF,Kentucky,Fr.,15.0,14.0,0.0,238,21.6,0.476,0.426,0.015,0.5589999999999999,103.0,23.1,27.9,25.7,10.7,1.4,5.3,14.8,20.8,0.5,0.5,1.0,0.172,2.6,5.2,7.8,111.0,93.7,0.93,3,2.0,0.1,.537,24.4,0.0,+10.4
Trevon Duval,2017-18,6-3,190,PG,Duke,Fr.,6.0,37.0,34.0,1103,13.7,0.489,0.473,0.309,0.257,449.0,2.1,4.9,3.6,30.3,2.8,0.5,20.8,21.3,1.5,1.5,3.0,0.108,1.7,1.5,3.2,104.3,103.2,2.03,0,0,0,0,0,0,0
Brandon McCoy,2017-18,7-1,250,C,UNLV,Fr.,13.0,33.0,33.0,949,25.2,0.59,0.5479999999999999,0.024,0.505,514.0,12.8,25.2,19.5,3.5,0.9,5.7,15.5,27.5,2.4,1.6,4.0,0.17,-0.1,0.8,0.7,112.4,99.8,0.2,27,4.4,0.1,.047,-6.4,-0.1,+2.4
Alize Johnson,2017-18,6-8,215,PF,Missouri State,Sr.,,33.0,33.0,1028,24.1,0.528,0.481,0.365,0.363,517.0,11.4,30.4,21.0,19.3,0.9,1.5,13.6,27.1,2.7,2.0,4.7,0.183,4.0,1.4,5.4,112.3,97.2,1.27,45,4.8,-0.1,-0.012,-4.8,-0.2,-1.9
Chimezie Metu,2017-18,6-10,220,PF/C,USC,Jr.,38.0,34.0,33.0,1053,23.5,0.574,0.5379999999999999,0.102,0.388,497.0,7.2,21.1,14.2,10.0,1.5,6.3,12.8,25.8,2.6,1.8,4.4,0.16699999999999998,1.8,4.3,6.1,113.0,99.8,0.78,14,10.6,0.2,.051,-5.1,-0.1,-1.9
Raymond Spalding,2017-18,6-10,215,PF,Louisville,Jr.,42.0,36.0,34.0,995,25.6,0.568,0.55,0.056,0.338,452.0,13.2,20.9,17.3,9.6,3.1,6.3,13.5,22.9,2.4,2.4,4.8,0.193,3.5,6.5,10.0,114.4,92.8,0.75,98,17.4,1.5,.042,-2.7,-0.3,+3.9
Sviatoslav Mykhailiuk,2017-18,6-8,210,SG,Kansas,Sr.,239.0,39.0,39.0,1346,16.9,0.5720000000000001,0.556,0.5489999999999999,0.119,548.0,4.0,8.6,6.4,13.4,1.9,0.9,11.5,21.0,3.1,1.5,4.6,0.13699999999999998,5.6,1.7,7.3,115.9,106.0,1.65,0,0,0,0,0,0,0
Keenan Evans,2017-18,6-3,185,PG/SG,Texas Tech,Sr.,292.0,36.0,35.0,1063,25.1,0.601,0.529,0.364,0.585,595.0,1.3,10.5,6.0,23.5,2.3,1.2,11.7,28.4,4.2,2.1,6.2,0.234,7.4,2.3,9.6,122.5,97.3,1.66,132,23.4,3.6,.056,-2.2,-0.2,+2.0
Bruce Brown,2017-18,6-5,195,SG,Miami,So.,28.0,19.0,19.0,640,16.9,0.488,0.457,0.319,0.3720000000000001,242.0,4.6,20.0,12.4,21.3,2.3,2.5,16.3,21.2,0.7,1.2,1.9,0.121,1.6,5.1,6.6,102.7,97.5,1.77,52,16.9,2.0,.111,-1.2,0.2,-2.0
Shake Milton,2017-18,6-6,205,PG/SG,SMU,Jr.,84.0,22.0,22.0,800,24.2,0.606,0.551,0.471,0.405,381.0,2.1,13.5,7.7,25.9,2.4,2.3,13.3,25.0,2.8,1.3,4.2,0.208,6.4,1.4,7.9,122.8,100.4,1.92,89,13.8,1.0,.038,-4.6,-0.8,-5.1
Hamidou Diallo,2017-18,6-5,195,SG,Kentucky,Fr.,11.0,37.0,37.0,918,13.8,0.498,0.47,0.246,0.399,348.0,4.2,11.5,8.1,9.5,1.7,1.6,12.0,22.6,1.1,1.3,2.4,0.103,1.3,1.9,3.2,103.8,103.1,0.9,0,0,0,0,0,0,0
Kevin Hervey,2017-18,6-8,215,SF/PF,Texas-Arlington,Sr.,,33.0,25.0,1064,23.7,0.5529999999999999,0.517,0.417,0.257,624.0,8.0,19.9,14.2,15.2,2.1,2.2,12.8,31.0,2.6,2.0,4.6,0.174,3.3,0.7,4.0,109.3,97.5,0.81,89,15.0,1.0,.037,-2.1,0.0,-4.1
Jevon Carter,2017-18,6-1,195,PG,West Virginia,Sr.,299.0,37.0,37.0,1313,24.9,0.5489999999999999,0.498,0.385,0.305,686.0,2.4,13.1,7.5,36.2,4.9,1.2,14.4,25.0,4.3,2.8,7.0,0.214,8.1,4.4,12.5,119.3,94.9,2.51,0,0,0,0,0,0,0
Tony Carr,2017-18,6-4,200,PG,Penn State,So.,49.0,37.0,37.0,1308,22.2,0.527,0.482,0.338,0.307,736.0,3.0,13.4,8.2,29.3,1.4,0.9,11.0,29.9,4.0,1.9,6.0,0.182,5.5,1.1,6.6,114.2,102.3,2.19,0,0,0,0,0,0,0
Justin Jackson,2017-18,6-7,230,SF/PF,Maryland,So.,82.0,11.0,10.0,321,14.2,0.47,0.416,0.396,0.287,119.0,11.2,21.1,16.6,12.7,1.7,3.0,21.8,24.1,0.0,0.6,0.7,0.083,-0.5,3.7,3.2,93.1,97.3,0.66,81,22.9,2.0,.052,-2.1,0.0,-2.6
Kenrich Williams,2017-18,6-7,200,SF,TCU,Sr.,,32.0,32.0,1153,20.6,0.568,0.546,0.35100000000000003,0.295,464.0,9.7,21.5,15.7,18.1,2.8,1.4,14.9,18.7,3.0,1.6,4.6,0.158,5.9,4.6,10.5,120.2,103.4,1.91,0,0,0,0,0,0,0
Kelan Martin,2017-18,6-6,230,SF/PF,Butler,Sr.,121.0,35.0,35.0,1249,21.9,0.569,0.528,0.45,0.266,675.0,3.2,18.4,10.7,11.1,1.2,1.5,11.4,30.0,3.3,1.6,4.8,0.155,4.7,1.2,5.8,111.6,104.5,0.83,1,4.0,0.0,-0.503,-25.9,0.0,-34.9
Malik Newman,2017-18,6-4,190,SG,Kansas,So.,7.0,39.0,33.0,1234,19.1,0.606,0.568,0.51,0.28600000000000003,505.0,2.0,15.2,9.0,11.2,1.9,0.5,11.1,20.8,3.2,1.7,4.9,0.16,5.5,1.9,7.4,120.2,103.3,1.44,109,26.5,3.9,.064,-0.6,1.0,+4.5
Devonte Graham,2017-18,6-1,185,PG,Kansas,Sr.,68.0,39.0,39.0,1474,21.2,0.568,0.51,0.544,0.406,770.0,2.0,9.6,6.0,31.4,2.4,0.1,15.5,23.9,4.9,1.8,6.7,0.182,7.0,1.4,8.4,120.2,105.1,2.59,2,6.5,0.0,-0.026,-9.2,0.0,+7.8
Yante Maten,2017-18,6-8,245,PF,Georgia,Sr.,186.0,33.0,33.0,1131,27.1,0.5670000000000001,0.4970000000000001,0.191,0.54,607.0,11.8,15.7,13.8,11.6,0.8,4.7,10.7,28.7,4.2,1.8,6.0,0.211,5.9,3.5,9.4,120.1,101.1,0.76,0,0,0,0,0,0,0
Jaylen Barford,2017-18,6-2,205,SG,Arkansas,Sr.,,35.0,35.0,1094,21.8,0.583,0.561,0.421,0.27,581.0,3.7,10.5,7.2,16.1,1.8,1.1,11.1,27.2,3.3,0.9,4.2,0.154,6.8,-0.2,6.6,116.2,108.7,1.33,0,0,0,0,0,0,0
Rob Gray,2017-18,6-1,185,PG/SG,Houston,Sr.,,34.0,34.0,1084,24.6,0.563,0.509,0.348,0.404,644.0,2.5,10.4,6.5,28.5,2.0,0.4,12.0,30.4,4.0,2.0,6.1,0.223,6.7,1.7,8.4,118.6,98.2,1.87,88,19.9,1.4,.039,-2.7,-0.3,+0.9
Allonzo Trier,2017-18,6-5,200,SG,Arizona,Jr.,12.0,33.0,33.0,1124,22.6,0.6559999999999999,0.595,0.5,0.503,558.0,1.3,9.1,5.5,17.4,1.1,1.1,13.3,23.9,4.5,1.0,5.5,0.196,7.9,-0.2,7.7,129.2,108.4,1.53,0,0,0,0,0,0,0
DJ Hogg,2017-18,6-8,220,SF/PF,Texas A&M,Jr.,30.0,32.0,31.0,989,15.9,0.547,0.522,0.593,0.245,348.0,4.1,13.4,9.0,14.7,1.5,2.8,13.8,18.2,1.7,1.6,3.3,0.132,4.0,3.7,7.7,112.2,101.2,1.62,0,0,0,0,0,0,0
Dikembe Dixson,2017-18,6-7,200,SF,Illinois-Chicago,Sr.,227.0,32.0,32.0,950,12.0,0.491,0.435,0.29,0.428,409.0,2.6,9.4,6.2,5.5,2.3,0.6,16.2,27.7,0.0,1.4,1.4,0.061,-3.4,-1.4,-4.8,91.8,101.7,0.29,0,0,0,0,0,0,0
JP Macura,2017-18,6-5,205,SG,Xavier,Sr.,102.0,34.0,34.0,1010,19.6,0.606,0.5589999999999999,0.426,0.384,443.0,5.5,11.5,8.7,17.2,2.7,1.4,15.9,20.7,2.7,1.4,4.1,0.161,6.2,3.3,9.6,118.9,103.0,1.46,1,1.0,0.0,-0.471,-40.7,0.0,-3.1
Tyler Davis,2017-18,6-10,270,C,Texas A&M,Jr.,27.0,35.0,35.0,1018,24.8,0.606,0.595,0.071,0.46,495.0,13.3,18.7,16.1,8.7,0.7,4.7,14.0,23.5,3.0,1.8,4.7,0.18600000000000005,4.4,3.6,8.1,118.3,99.5,0.63,0,0,0,0,0,0,0
Isaac Haas,2017-18,7-2,300,C,Purdue,Sr.,82.0,35.0,35.0,818,28.8,0.659,0.617,0.0,0.633,461.0,9.6,18.8,14.6,6.8,0.4,5.8,12.9,28.5,3.4,1.6,5.0,0.246,4.0,2.6,6.7,124.7,96.6,0.45,34,12.6,0.1,.011,-4.3,-0.2,+1.1
Jaylen Adams,2017-18,6-2,190,PG/SG,St. Bonaventure,Sr.,,28.0,27.0,1036,21.9,0.614,0.544,0.491,0.517,534.0,1.4,9.1,5.3,28.6,2.4,0.9,16.5,25.5,3.3,1.4,4.7,0.182,6.1,0.2,6.3,118.9,103.9,1.7,86,12.4,1.8,.082,-1.3,0.2,-3.1
Gary Clark,2017-18,6-7,220,PF,Cincinnati,Sr.,147.0,36.0,36.0,1025,29.6,0.612,0.5710000000000001,0.204,0.52,462.0,12.1,22.3,17.3,14.8,3.0,5.0,8.7,20.4,4.3,3.5,7.8,0.303,7.1,8.4,15.5,135.3,81.6,2.11,2,8.0,0.0,-0.014,-6.4,0.0,-11.3
Vince Edwards,2017-18,6-8,225,SF,Purdue,Sr.,141.0,35.0,35.0,1106,21.8,0.5870000000000001,0.544,0.339,0.317,531.0,8.4,18.6,13.9,17.1,1.0,2.0,14.0,23.8,3.4,2.1,5.4,0.197,5.6,3.3,8.9,118.8,97.9,1.42,5,4.0,0.0,-0.064,-9.7,0.0,+50.5
Devon Hall,2017-18,6-5,205,PG/SG,Virginia,Sr.,94.0,34.0,34.0,1091,20.3,0.599,0.552,0.454,0.292,392.0,1.4,14.9,8.3,19.6,1.8,0.6,9.6,19.5,3.3,2.6,5.9,0.215,6.0,4.5,10.5,124.8,92.4,3.06,0,0,0,0,0,0,0
George King,2017-18,6-6,220,SF,Colorado,Sr.,,32.0,31.0,913,18.8,0.574,0.542,0.4920000000000001,0.273,384.0,7.2,23.3,15.5,8.2,1.1,2.6,15.1,23.3,1.7,1.3,3.0,0.132,2.2,2.1,4.3,109.3,102.3,0.55,8,12.3,0.2,.085,-3.5,0.0,-18.8
Bonzie Colson,2017-18,6-5,225,SF/PF,Notre Dame,Sr.,136.0,21.0,21.0,680,31.9,0.569,0.53,0.18600000000000005,0.349,362.0,8.2,26.6,17.7,6.7,3.1,7.4,8.1,30.2,2.2,1.7,3.9,0.227,3.3,5.1,8.4,116.6,92.0,0.59,35,14.5,1.4,.130,-2.8,-0.1,+3.9
Johnathan Williams,2017-18,6-8,225,PF,Gonzaga,Sr.,41.0,37.0,36.0,1079,21.7,0.573,0.574,0.1,0.4970000000000001,491.0,9.7,22.6,16.5,9.6,1.4,4.0,15.6,23.5,2.4,2.5,4.9,0.181,1.4,4.5,5.9,112.0,93.7,0.74,19,10.2,-0.2,-0.054,-7.5,-0.3,+2.2
Deng Adel,2017-18,6-7,200,SF,Louisville,Jr.,34.0,34.0,33.0,1126,17.3,0.5539999999999999,0.511,0.36,0.33,487.0,2.3,14.3,8.6,16.5,1.1,1.0,14.4,24.1,2.0,1.5,3.6,0.127,3.1,1.2,4.3,108.4,103.6,1.22,0,0,0,0,0,0,0
Kendall Stephens,2017-18,6-7,205,SG/SF,Nevada,Sr.,64.0,37.0,36.0,1020,17.2,0.645,0.623,0.8340000000000001,0.146,385.0,1.7,6.5,4.2,3.8,0.9,2.6,7.0,19.8,2.7,0.9,3.6,0.14300000000000002,6.4,-1.3,5.1,124.0,108.3,0.75,0,0,0,0,0,0,0
Joel Berry,2017-18,6-0,195,PG,UNC,Sr.,22.0,36.0,36.0,1193,18.0,0.53,0.485,0.514,0.23,568.0,1.8,9.4,5.7,17.1,2.0,1.1,10.5,25.4,3.0,1.4,4.4,0.146,5.3,1.2,6.5,114.3,105.6,1.71,51,11.3,-0.5,-0.045,-5.6,-0.5,-2.9
Theo Pinson,2017-18,6-6,210,SG,UNC,Sr.,15.0,37.0,37.0,1100,18.9,0.563,0.495,0.193,0.48,447.0,5.4,17.6,11.6,27.2,2.0,2.0,20.9,18.1,2.5,1.7,4.2,0.152,4.1,4.7,8.8,116.0,101.5,2.1,3,0.7,0.0,-0.946,-37.6,0.0,-53.1
Donte Grantham,2017-18,6-8,215,SF/PF,Clemson,Sr.,86.0,19.0,19.0,605,23.7,0.654,0.632,0.341,0.275,257.0,6.1,18.4,12.6,15.9,1.5,3.1,13.5,20.5,1.9,1.2,3.1,0.206,6.1,4.6,10.7,125.2,97.1,1.41,0,0,0,0,0,0,0
Tra Holder,2017-18,6-1,180,PG,Arizona State,Sr.,122.0,32.0,32.0,1124,19.2,0.5539999999999999,0.486,0.43,0.4370000000000001,576.0,3.0,10.2,6.7,18.4,2.1,0.1,12.9,26.2,2.8,1.2,4.1,0.145,4.5,0.3,4.8,112.9,106.2,1.41,5,3.2,0.0,-0.127,-7.4,0.0,+9.4
Kostas Antetokounmpo,2017-18,6-10,195,SF/PF,Dayton,Fr.,88.0,29.0,6.0,438,13.7,0.575,0.584,0.149,0.634,142.0,7.3,16.9,12.3,5.9,1.0,8.3,22.9,20.9,0.2,0.5,0.7,0.062,-3.6,2.6,-1.0,95.9,105.6,0.33,0,0,0,0,0,0,0
Thomas Wilder,2017-18,6-3,190,PG,Western Michigan,Sr.,,32.0,32.0,1050,25.1,0.557,0.484,0.327,0.467,601.0,2.4,13.6,7.8,27.6,3.4,1.2,12.7,29.4,3.4,1.4,4.7,0.18,4.5,-0.1,4.5,115.4,104.2,1.75,0,0,0,0,0,0,0
Jo Lual-Acuil,2017-18,7-0,225,C,Baylor,Sr.,,33.0,33.0,1023,21.1,0.551,0.522,0.058,0.319,431.0,11.1,20.5,16.1,5.1,1.0,6.9,14.0,23.6,2.0,1.9,3.8,0.15,0.5,4.7,5.2,109.7,98.3,0.38,0,0,0,0,0,0,0
Malik Pope,2017-18,6-9,220,PF,San Diego State,Sr.,58.0,32.0,32.0,842,21.8,0.563,0.542,0.121,0.276,386.0,9.6,19.3,14.6,9.3,1.6,5.1,13.7,24.6,1.8,1.8,3.6,0.16899999999999998,1.3,4.4,5.7,110.4,95.1,0.66,0,0,0,0,0,0,0
Ajdin Penava,2017-18,6-9,220,PF,Marshall,Jr.,,34.0,34.0,1001,27.6,0.643,0.61,0.285,0.453,509.0,7.5,22.0,15.2,12.6,1.7,11.8,14.0,22.8,3.1,2.2,5.2,0.209,2.5,6.6,9.2,121.1,95.1,0.99,28,7.5,0.2,.043,-3.9,-0.1,-7.2
Wenyen Gabriel,2017-18,6-9,205,SF/PF,Kentucky,So.,15.0,37.0,7.0,854,15.1,0.561,0.5479999999999999,0.5379999999999999,0.284,248.0,9.1,16.2,12.9,4.3,2.0,5.4,15.5,15.2,1.2,1.6,2.8,0.132,3.6,5.1,8.7,112.6,98.3,0.51,14,7.9,-0.3,-0.140,-10.9,-0.2,-10.5
Jared Terrell,2017-18,6-3,215,SG,Rhode Island,Sr.,65.0,34.0,34.0,1128,19.6,0.557,0.511,0.405,0.313,524.0,3.1,9.7,6.2,13.5,2.6,0.7,10.3,25.2,2.8,1.8,4.6,0.163,4.8,1.5,6.3,114.1,101.1,1.36,0,0,0,0,0,0,0
Marcus Foster,2017-18,6-2,215,PG/SG,Creighton,Sr.,219.0,33.0,33.0,1044,22.2,0.593,0.5770000000000001,0.452,0.177,588.0,2.5,10.8,6.9,16.3,1.8,0.4,11.4,29.7,2.7,1.4,4.1,0.158,5.3,0.4,5.7,111.8,103.8,1.25,0,0,0,0,0,0,0
